Date,Town,ProjectName,Story,PropertyType,Model,Tenure,AreaSQM,PricePSF,Price
28-Jun-19,Yishun,Blk 437 Yishun Avenue 6,XX to XX,4-Room,Simplified,99 Yrs FROM 1988,84,3218.00,270000.00
28-Jun-19,Yishun,Blk 170 Yishun Avenue 7,XX to XX,4-Room,Model A,99 Yrs FROM 1986,104,3079.00,320000.00
28-Jun-19,Yishun,Blk 245 Yishun Avenue 9,XX to XX,4-Room,Simplified,99 Yrs FROM 1985,84,3746.00,315000.00
28-Jun-19,Yishun,Blk 316A Yishun Avenue 9,XX to XX,4-Room,Model A,Unknown,92,4672.00,430000.00
28-Jun-19,Yishun,Blk 316B Yishun Avenue 9,XX to XX,4-Room,Model A,Unknown,92,4725.00,435000.00
28-Jun-19,Yishun,Blk 316C Yishun Avenue 9,XX to XX,4-Room,Model A,Unknown,92,4230.00,389000.00
28-Jun-19,Yishun,Blk 316C Yishun Avenue 9,XX to XX,4-Room,Model A,Unknown,92,4672.00,430000.00
28-Jun-19,Yishun,Blk 318C Yishun Avenue 9,XX to XX,4-Room,Model A,Unknown,92,4499.00,413999.00
28-Jun-19,Yishun,Blk 302 Yishun Central,XX to XX,4-Room,Model A,99 Yrs FROM 1988,104,3079.00,320000.00
28-Jun-19,Yishun,Blk 255 Yishun Ring Road,XX to XX,4-Room,Model A,99 Yrs FROM 1985,104,3444.00,358000.00
28-Jun-19,Yishun,Blk 257 Yishun Ring Road,XX to XX,4-Room,Simplified,99 Yrs FROM 1986,84,3455.00,290000.00
28-Jun-19,Yishun,Blk 388 Yishun Ring Road,XX to XX,4-Room,Simplified,99 Yrs FROM 1988,84,3391.00,285000.00
28-Jun-19,Yishun,Blk 802 Yishun Ring Road,XX to XX,4-Room,Model A,99 Yrs FROM 1987,105,4090.00,428888.00
28-Jun-19,Yishun,Blk 121 Yishun Street 11,XX to XX,4-Room,New Generation,99 Yrs FROM 1984,91,3412.00,310000.00
28-Jun-19,Yishun,Blk 125 Yishun Street 11,XX to XX,4-Room,New Generation,99 Yrs FROM 1984,93,3337.00,310000.00
28-Jun-19,Yishun,Blk 126 Yishun Street 11,XX to XX,4-Room,New Generation,99 Yrs FROM 1984,93,3337.00,310000.00
28-Jun-19,Yishun,Blk 133 Yishun Street 11,XX to XX,4-Room,New Generation,99 Yrs FROM 1984,91,3606.00,328000.00
28-Jun-19,Yishun,Blk 148 Yishun Street 11,XX to XX,4-Room,New Generation,99 Yrs FROM 1985,93,3606.00,335000.00
28-Jun-19,Yishun,Blk 266 Yishun Street 22,XX to XX,4-Room,Model A,99 Yrs FROM 1987,104,3218.00,335000.00
28-Jun-19,Yishun,Blk 334C Yishun Street 31,XX to XX,4-Room,Model A,Unknown,92,4295.00,395000.00
28-Jun-19,Yishun,Blk 334D Yishun Street 31,XX to XX,4-Room,Model A,Unknown,92,4510.00,415000.00
28-Jun-19,Yishun,Blk 453 Yishun Street 41,XX to XX,4-Room,Model A,99 Yrs FROM 2013,93,4230.00,393000.00
28-Jun-19,Yishun,Blk 454 Yishun Street 41,XX to XX,4-Room,Model A,99 Yrs FROM 2013,93,4144.00,385000.00
28-Jun-19,Yishun,Blk 625 Yishun Street 61,XX to XX,4-Room,Simplified,99 Yrs FROM 1987,83,3950.00,328000.00
28-Jun-19,Yishun,Blk 630 Yishun Street 61,XX to XX,4-Room,Model A,99 Yrs FROM 1988,103,3444.00,355000.00
28-Jun-19,Yishun,Blk 635 Yishun Street 61,XX to XX,4-Room,Simplified,99 Yrs FROM 1987,84,3455.00,290000.00
28-Jun-19,Yishun,Blk 644 Yishun Street 61,XX to XX,4-Room,Simplified,99 Yrs FROM 1988,83,3337.00,277000.00
28-Jun-19,Yishun,Blk 749 Yishun Street 72,XX to XX,4-Room,New Generation,99 Yrs FROM 1984,91,4069.00,370000.00
28-Jun-19,Yishun,Blk 759 Yishun Street 72,XX to XX,4-Room,Simplified,99 Yrs FROM 1985,84,3810.00,320000.00
28-Jun-19,Yishun,Blk 816 Yishun Street 81,XX to XX,4-Room,Model A,99 Yrs FROM 1988,104,2303.00,240000.00
28-Jun-19,Yishun,Blk 851 Yishun Street 81,XX to XX,4-Room,Model A,99 Yrs FROM 1988,104,3369.00,350000.00
28-Jun-19,Yishun,Blk 865 Yishun Street 81,XX to XX,4-Room,Model A,99 Yrs FROM 1988,104,3272.00,340000.00
28-Jun-19,Yishun,Blk 865 Yishun Street 81,XX to XX,4-Room,Model A,99 Yrs FROM 1988,108,3154.00,340000.00
28-Jun-19,Yishun,Blk 867 Yishun Street 81,XX to XX,4-Room,Simplified,99 Yrs FROM 1988,84,3574.00,300000.00
28-Jun-19,Yishun,Blk 868 Yishun Street 81,XX to XX,4-Room,Model A,99 Yrs FROM 1987,104,3563.00,370388.00
1-May-19,Yishun,Blk 431B Yishun Avenue 1,XX to XX,4-Room,Model A,Unknown,92,4133.00,380000.00
1-May-19,Yishun,Blk 431B Yishun Avenue 1,XX to XX,4-Room,Model A,Unknown,92,4133.00,380000.00
1-May-19,Yishun,Blk 431C Yishun Avenue 1,XX to XX,4-Room,Model A,Unknown,92,4112.00,378000.00
1-May-19,Yishun,Blk 431D Yishun Avenue 1,XX to XX,4-Room,Model A,Unknown,92,4349.00,400000.00
1-May-19,Yishun,Blk 347A Yishun Avenue 11,XX to XX,4-Room,Dbss,Unknown,92,6286.00,578000.00
1-May-19,Yishun,Blk 347B Yishun Avenue 11,XX to XX,4-Room,Dbss,Unknown,92,5447.00,501000.00
1-May-19,Yishun,Blk 347B Yishun Avenue 11,XX to XX,4-Room,Dbss,Unknown,92,5522.00,508000.00
1-May-19,Yishun,Blk 347B Yishun Avenue 11,XX to XX,4-Room,Dbss,Unknown,92,5651.00,520000.00
1-May-19,Yishun,Blk 347B Yishun Avenue 11,XX to XX,4-Room,Dbss,Unknown,92,6200.00,570000.00
1-May-19,Yishun,Blk 348A Yishun Avenue 11,XX to XX,4-Room,Dbss,Unknown,92,6717.00,618000.00
1-May-19,Yishun,Blk 424D Yishun Avenue 11,XX to XX,4-Room,Model A,Unknown,92,3638.00,335000.00
1-May-19,Yishun,Blk 425 Yishun Avenue 11,XX to XX,4-Room,Simplified,99 Yrs FROM 1988,84,3337.00,280000.00
1-May-19,Yishun,Blk 429B Yishun Avenue 11,XX to XX,4-Room,Model A,Unknown,92,4004.00,368000.00
1-May-19,Yishun,Blk 430B Yishun Avenue 11,XX to XX,4-Room,Model A,Unknown,92,3918.00,360000.00
1-May-19,Yishun,Blk 458 Yishun Avenue 11,XX to XX,4-Room,Model A,99 Yrs FROM 2013,93,4090.00,380000.00
1-May-19,Yishun,Blk 458 Yishun Avenue 11,XX to XX,4-Room,Model A,99 Yrs FROM 2013,93,4123.00,383000.00
1-May-19,Yishun,Blk 772 Yishun Avenue 3,XX to XX,4-Room,Simplified,99 Yrs FROM 1985,84,3574.00,300200.00
1-May-19,Yishun,Blk 660 Yishun Avenue 4,XX to XX,4-Room,Simplified,99 Yrs FROM 1987,84,3498.00,294000.00
1-May-19,Yishun,Blk 861 Yishun Avenue 4,XX to XX,4-Room,Model A,99 Yrs FROM 1989,105,3671.00,385000.00
1-May-19,Yishun,Blk 862 Yishun Avenue 4,XX to XX,4-Room,Model A,99 Yrs FROM 1988,108,3154.00,340000.00
1-May-19,Yishun,Blk 704 Yishun Avenue 5,XX to XX,4-Room,New Generation,99 Yrs FROM 1984,93,3229.00,300000.00
1-May-19,Yishun,Blk 706 Yishun Avenue 5,XX to XX,4-Room,New Generation,99 Yrs FROM 1984,93,3229.00,300000.00
1-May-19,Yishun,Blk 741 Yishun Avenue 5,XX to XX,4-Room,New Generation,99 Yrs FROM 1985,93,4413.00,410000.00
1-May-19,Yishun,Blk 389 Yishun Avenue 6,XX to XX,4-Room,Simplified,99 Yrs FROM 1988,84,3197.00,268500.00
1-May-19,Yishun,Blk 404 Yishun Avenue 6,XX to XX,4-Room,Model A,99 Yrs FROM 1988,104,3079.00,320000.00
1-May-19,Yishun,Blk 408 Yishun Avenue 6,XX to XX,4-Room,Simplified,99 Yrs FROM 1988,84,3455.00,290000.00
1-May-19,Yishun,Blk 433 Yishun Avenue 6,XX to XX,4-Room,Simplified,99 Yrs FROM 1988,84,3154.00,265000.00
1-May-19,Yishun,Blk 174 Yishun Avenue 7,XX to XX,4-Room,Simplified,99 Yrs FROM 1987,90,3337.00,300000.00
1-May-19,Yishun,Blk 315B Yishun Avenue 9,XX to XX,4-Room,Model A,Unknown,92,4402.00,405000.00
1-May-19,Yishun,Blk 315C Yishun Avenue 9,XX to XX,4-Room,Model A,Unknown,92,4618.00,425000.00
1-May-19,Yishun,Blk 316B Yishun Avenue 9,XX to XX,4-Room,Model A,Unknown,92,4521.00,416000.00
1-May-19,Yishun,Blk 316B Yishun Avenue 9,XX to XX,4-Room,Model A,Unknown,92,4564.00,419888.00
1-May-19,Yishun,Blk 316C Yishun Avenue 9,XX to XX,4-Room,Model A,Unknown,92,4650.00,428000.00
1-May-19,Yishun,Blk 304 Yishun Central,XX to XX,4-Room,Model A,99 Yrs FROM 1988,105,3509.00,368000.00
1-May-19,Yishun,Blk 306 Yishun Central,XX to XX,4-Room,Model A,99 Yrs FROM 1987,108,3423.00,370000.00
1-May-19,Yishun,Blk 320 Yishun Central,XX to XX,4-Room,Model A,99 Yrs FROM 1988,105,3186.00,335000.00
1-May-19,Yishun,Blk 926 Yishun Central 1,XX to XX,4-Room,Model A,99 Yrs FROM 1993,104,4381.00,455000.00
1-May-19,Yishun,Blk 141 Yishun Ring Road,XX to XX,4-Room,New Generation,99 Yrs FROM 1984,96,3778.00,363000.00
1-May-19,Yishun,Blk 236 Yishun Ring Road,XX to XX,4-Room,New Generation,99 Yrs FROM 1985,96,3649.00,350000.00
1-May-19,Yishun,Blk 312 Yishun Ring Road,XX to XX,4-Room,Simplified,99 Yrs FROM 1987,84,3746.00,315000.00
1-May-19,Yishun,Blk 331 Yishun Ring Road,XX to XX,4-Room,Model A,99 Yrs FROM 1988,103,3423.00,352000.00
1-May-19,Yishun,Blk 357 Yishun Ring Road,XX to XX,4-Room,Model A,99 Yrs FROM 1988,104,2939.00,305000.00
1-May-19,Yishun,Blk 367 Yishun Ring Road,XX to XX,4-Room,Model A,99 Yrs FROM 1988,104,2939.00,305000.00
1-May-19,Yishun,Blk 409 Yishun Ring Road,XX to XX,4-Room,Model A,99 Yrs FROM 1988,108,2809.00,303000.00
1-May-19,Yishun,Blk 781 Yishun Ring Road,XX to XX,4-Room,Model A,99 Yrs FROM 1988,104,3509.00,365000.00
1-May-19,Yishun,Blk 781 Yishun Ring Road,XX to XX,4-Room,Model A,99 Yrs FROM 1988,104,3574.00,372000.00
1-May-19,Yishun,Blk 132 Yishun Street 11,XX to XX,4-Room,Model A,99 Yrs FROM 1985,105,3100.00,325000.00
1-May-19,Yishun,Blk 296 Yishun Street 20,XX to XX,4-Room,Model A,99 Yrs FROM 2000,90,4112.00,370000.00
1-May-19,Yishun,Blk 223 Yishun Street 21,XX to XX,4-Room,New Generation,99 Yrs FROM 1986,91,3854.00,350000.00
1-May-19,Yishun,Blk 230 Yishun Street 21,XX to XX,4-Room,New Generation,99 Yrs FROM 1985,93,3391.00,315000.00
1-May-19,Yishun,Blk 260 Yishun Street 22,XX to XX,4-Room,Simplified,99 Yrs FROM 1985,84,3391.00,285000.00
1-May-19,Yishun,Blk 269 Yishun Street 22,XX to XX,4-Room,Simplified,99 Yrs FROM 1988,84,3272.00,275000.00
1-May-19,Yishun,Blk 271 Yishun Street 22,XX to XX,4-Room,Model A,99 Yrs FROM 1985,104,2982.00,310000.00
1-May-19,Yishun,Blk 279 Yishun Street 22,XX to XX,4-Room,Model A,99 Yrs FROM 1985,104,2939.00,305000.00
1-May-19,Yishun,Blk 291 Yishun Street 22,XX to XX,4-Room,Simplified,99 Yrs FROM 1992,87,3864.00,336000.00
1-May-19,Yishun,Blk 334B Yishun Street 31,XX to XX,4-Room,Model A,Unknown,92,4435.00,408000.00
1-May-19,Yishun,Blk 334C Yishun Street 31,XX to XX,4-Room,Model A,Unknown,92,4349.00,400000.00
1-May-19,Yishun,Blk 336A Yishun Street 31,XX to XX,4-Room,Model A,Unknown,92,4026.00,370000.00
1-May-19,Yishun,Blk 336A Yishun Street 31,XX to XX,4-Room,Model A,Unknown,92,4402.00,405000.00
1-May-19,Yishun,Blk 453 Yishun Street 41,XX to XX,4-Room,Model A,99 Yrs FROM 2013,93,4284.00,398000.00
1-May-19,Yishun,Blk 628 Yishun Street 61,XX to XX,4-Room,Model A,99 Yrs FROM 1988,103,3595.00,370000.00
1-May-19,Yishun,Blk 634 Yishun Street 61,XX to XX,4-Room,Simplified,99 Yrs FROM 1987,84,3337.00,280000.00
1-May-19,Yishun,Blk 634 Yishun Street 61,XX to XX,4-Room,Simplified,99 Yrs FROM 1987,84,3391.00,285000.00
1-May-19,Yishun,Blk 634 Yishun Street 61,XX to XX,4-Room,Model A,99 Yrs FROM 1987,104,3444.00,358000.00
1-May-19,Yishun,Blk 637 Yishun Street 61,XX to XX,4-Room,Simplified,99 Yrs FROM 1987,83,3111.00,258000.00
1-May-19,Yishun,Blk 641 Yishun Street 61,XX to XX,4-Room,New Generation,99 Yrs FROM 1992,91,3466.00,315000.00
1-May-19,Yishun,Blk 745 Yishun Street 72,XX to XX,4-Room,New Generation,99 Yrs FROM 1985,93,4521.00,420000.00
1-May-19,Yishun,Blk 754 Yishun Street 72,XX to XX,4-Room,Simplified,99 Yrs FROM 1985,84,3929.00,330000.00
1-May-19,Yishun,Blk 758 Yishun Street 72,XX to XX,4-Room,Simplified,99 Yrs FROM 1986,84,3692.00,310000.00
1-May-19,Yishun,Blk 758 Yishun Street 72,XX to XX,4-Room,Simplified,99 Yrs FROM 1986,84,3929.00,330000.00
1-May-19,Yishun,Blk 760 Yishun Street 72,XX to XX,4-Room,Simplified,99 Yrs FROM 1987,84,3897.00,327000.00
1-May-19,Yishun,Blk 833 Yishun Street 81,XX to XX,4-Room,Model A,99 Yrs FROM 1988,103,3767.00,388000.00
1-May-19,Yishun,Blk 873 Yishun Street 81,XX to XX,4-Room,Model A,99 Yrs FROM 1988,108,2960.00,320000.00
